id,type,label,aliases,source_ids
icd:9:6208,disease,"Other noninflammatory disorders of ovary, fallopian tube, and broad ligament",,
icd:9:6209,disease,"Unspecified noninflammatory disorder of ovary, fallopian tube, and broad ligament",,
icd:9:6210,disease,Polyp of corpus uteri,,
icd:9:62130,disease,"Endometrial hyperplasia, unspecified",,
icd:9:62135,disease,Endometrial intraepithelial neoplasia [EIN],,
icd:9:6218,disease,"Other specified disorders of uterus, not elsewhere classified",,
icd:9:62210,disease,"Dysplasia of cervix, unspecified",,
icd:9:6227,disease,Mucous polyp of cervix,,
icd:9:6238,disease,Other specified noninflammatory disorders of vagina,,
icd:9:6249,disease,Unspecified noninflammatory disorder of vulva and perineum,,
icd:9:6250,disease,Dyspareunia,,
icd:9:6253,disease,Dysmenorrhea,,
icd:9:6256,disease,"Stress incontinence, female",,
icd:9:6258,disease,Other specified symptoms associated with female genital organs,,
icd:9:6259,disease,Unspecified symptom associated with female genital organs,,
icd:9:6262,disease,Excessive or frequent menstruation,,
icd:9:6267,disease,Postcoital bleeding,,
icd:9:6268,disease,Other disorders of menstruation and other abnormal bleeding from female genital tract,,
icd:9:6269,disease,Unspecified disorders of menstruation and other abnormal bleeding from female genital tract,,
icd:9:6270,disease,Premenopausal menorrhagia,,
icd:9:6271,disease,Postmenopausal bleeding,,
icd:9:6273,disease,Postmenopausal atrophic vaginitis,,
icd:9:62931,disease,Erosion of implanted vaginal mesh and other prosthetic materials to surrounding organ or tissue,,
icd:9:62989,disease,Other specified disorders of female genital organs,,
icd:9:632,disease,Missed abortion,,
icd:9:63310,disease,Tubal pregnancy without intrauterine pregnancy,,
icd:9:63502,disease,"Legally induced abortion, complicated by genital tract and pelvic infection, complete",,
icd:9:6390,disease,Genital tract and pelvic infection following abortion or ectopic and molar pregnancies,,
icd:9:6398,disease,Other specified complications following abortion or ectopic and molar pregnancy,,
icd:9:64003,disease,"Threatened abortion, antepartum condition or complication",,
icd:9:64101,disease,"Placenta previa without hemorrhage, delivered, with or without mention of antepartum condition",,
icd:9:64111,disease,"Hemorrhage from placenta previa, delivered, with or without mention of antepartum condition",,
icd:9:64121,disease,"Premature separation of placenta, delivered, with or without mention of antepartum condition",,
icd:9:64201,disease,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, delivered, with or without mention of antepartum condition",,
icd:9:64203,disease,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, antepartum condition or complication",,
icd:9:64204,disease,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, postpartum condition or complication",,
icd:9:64224,disease,"Other pre-existing hypertension,complicating pregnancy, childbirth, and the puerperium, , postpartum condition or complication",,
icd:9:64231,disease,"Transient hypertension of pregnancy, delivered , with or without mention of antepartum condition",,
icd:9:64233,disease,"Transient hypertension of pregnancy, antepartum condition or complication",,
icd:9:64234,disease,"Transient hypertension of pregnancy, postpartum condition or complication",,
icd:9:64241,disease,"Mild or unspecified pre-eclampsia, delivered, with or without mention of antepartum condition",,
icd:9:64244,disease,"Mild or unspecified pre-eclampsia, postpartum condition or complication",,
icd:9:64251,disease,"Severe pre-eclampsia, delivered, with or without mention of antepartum condition",,
icd:9:64254,disease,"Severe pre-eclampsia, postpartum condition or complication",,
icd:9:64261,disease,"Eclampsia, delivered, with or without mention of antepartum condition",,
icd:9:64264,disease,"Eclampsia, postpartum condition or complication",,
icd:9:64271,disease,"Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, delivered, with or without mention of antepartum condition",,
icd:9:64274,disease,"Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, postpartum condition or complication",,
icd:9:64293,disease,"Unspecified hypertension complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",,
icd:9:64294,disease,"Unspecified hypertension complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication",,
icd:9:64303,disease,"Mild hyperemesis gravidarum, antepartum condition or complication",,
icd:9:64313,disease,"Hyperemesis gravidarum with metabolic disturbance, antepartum condition or complication",,
icd:9:64323,disease,"Late vomiting of pregnancy, antepartum condition or complication",,
icd:9:64403,disease,"Threatened premature labor, antepartum condition or complication",,
icd:9:64413,disease,"Other threatened labor, antepartum condition or complication",,
icd:9:64421,disease,"Early onset of delivery, delivered, with or without mention of antepartum condition",,
icd:9:64511,disease,"Post term pregnancy, delivered, with or without mention of antepartum condition",,
icd:9:64621,disease,"Unspecified renal disease in pregnancy, without mention of hypertension, delivered, with or without mention of antepartum condition",,
icd:9:64663,disease,"Infections of genitourinary tract in pregnancy, antepartum condition or complication",,
icd:9:64671,disease,"Liver and biliary tract disorders in pregnancy, delivered, with or without mention of antepartum condition",,
icd:9:64673,disease,"Liver and biliary tract disorders in pregnancy, antepartum condition or complication",,
icd:9:64683,disease,"Other specified complications of pregnancy, antepartum condition or complication",,
icd:9:64783,disease,"Other specified infectious and parasitic diseases of mother, antepartum condition or complication",,
icd:9:64793,disease,"Unspecified infection or infestation of mother, antepartum condition or complication",,
icd:9:64794,disease,"Unspecified infection or infestation of mother, postpartum condition or complication",,
icd:9:64801,disease,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition",,
icd:9:64803,disease,"Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",,
icd:9:64824,disease,"Anemia of mother, postpartum condition or complication",,
icd:9:64843,disease,"Mental disorders of mother, antepartum condition or complication",,
icd:9:64861,disease,"Other cardiovascular diseases of mother, delivered, with or without mention of antepartum condition",,
icd:9:64864,disease,"Other cardiovascular diseases of mother, postpartum condition or complication",,
icd:9:64871,disease,"Bone and joint disorders of back, pelvis, and lower limbs of mother, delivered, with or without mention of antepartum condition",,
icd:9:64881,disease,"Abnormal glucose tolerance of mother, delivered, with or without mention of antepartum condition",,
icd:9:64891,disease,"Other current conditions classifiable elsewhere of mother, delivered, with or without mention of antepartum condition",,
icd:9:64893,disease,"Other current conditions classifiable elsewhere of mother, antepartum condition or complication",,
icd:9:64894,disease,"Other current conditions classifiable elsewhere of mother, postpartum condition or complication",,
icd:9:64911,disease,"Obesity complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition",,
icd:9:64931,disease,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition",,
icd:9:64973,disease,"Cervical shortening, antepartum condition or complication",,
icd:9:65101,disease,"Twin pregnancy, delivered, with or without mention of antepartum condition",,
icd:9:65221,disease,"Breech presentation without mention of version, delivered, with or without mention of antepartum condition",,
icd:9:65261,disease,"Multiple gestation with malpresentation of one fetus or more, delivered, with or without mention of antepartum condition",,
icd:9:65421,disease,"Previous cesarean delivery, delivered, with or without mention of antepartum condition",,
icd:9:65481,disease,"Congenital or acquired abnormality of vulva, delivered, with or without mention of antepartum condition",,
icd:9:65491,disease,"Other and unspecified abnormality of organs and soft tissues of pelvis, delivered, with or without mention of antepartum condition",,
icd:9:65571,disease,"Decreased fetal movements, affecting management of mother, delivered, with or without mention of antepartum condition",,
icd:9:65611,disease,"Rhesus isoimmunization, delivered, with or without mention of antepartum condition",,
icd:9:65641,disease,"Intrauterine death, affecting management of mother, delivered, with or without mention of antepartum condition",,
icd:9:65651,disease,"Poor fetal growth, affecting management of mother, delivered, with or without mention of antepartum condition",,
icd:9:65661,disease,"Excessive fetal growth, affecting management of mother, delivered, with or without mention of antepartum condition",,
icd:9:65801,disease,"Oligohydramnios, delivered, with or without mention of antepartum condition",,
icd:9:65811,disease,"Premature rupture of membranes, delivered, with or without mention of antepartum condition",,
icd:9:65821,disease,"Delayed delivery after spontaneous or unspecified rupture of membranes, delivered, with or without mention of antepartum condition",,
icd:9:65841,disease,"Infection of amniotic cavity, delivered, with or without mention of antepartum condition",,
icd:9:65961,disease,"Elderly multigravida, delivered with or without mention of antepartum condition",,
icd:9:65971,disease,"Abnormality in fetal heart rate or rhythm, delivered, with or without mention of antepartum condition",,
icd:9:65981,disease,"Other specified indications for care or intervention related to labor and delivery, delivered, with or without mention of antepartum condition",,
icd:9:66101,disease,"Primary uterine inertia, delivered, with or without mention of antepartum condition",,
icd:9:66131,disease,"Precipitate labor, delivered, with or without mention of antepartum condition",,
icd:9:66311,disease,"Cord around neck, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition",,
icd:9:66401,disease,"First-degree perineal laceration, delivered, with or without mention of antepartum condition",,
icd:9:66411,disease,"Second-degree perineal laceration, delivered, with or without mention of antepartum condition",,
icd:9:66421,disease,"Third-degree perineal laceration, delivered, with or without mention of antepartum condition",,
icd:9:66614,disease,"Other immediate postpartum hemorrhage, postpartum condition or complication",,
icd:9:66624,disease,"Delayed and secondary postpartum hemorrhage, postpartum condition or complication",,
icd:9:66634,disease,"Postpartum coagulation defects, postpartum condition or complication",,
icd:9:66981,disease,"Other complications of labor and delivery, delivered, with or without mention of antepartum condition",,
icd:9:67124,disease,"Superficial thrombophlebitis complicating pregnancy and the puerperium, postpartum condition or complication",,
icd:9:67144,disease,"Deep phlebothrombosis, postpartum, postpartum condition or complication",,
icd:9:67154,disease,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, postpartum condition or complication",,
icd:9:67202,disease,"Pyrexia of unknown origin during the puerperium, delivered, with mention of postpartum complication",,
icd:9:67324,disease,"Obstetrical blood-clot embolism, postpartum condition or complication",,
icd:9:67404,disease,"Cerebrovascular disorders in the puerperium, postpartum condition or complication",,
icd:9:67434,disease,"Other complications of obstetrical surgical wounds, postpartum condition or complication",,
icd:9:67454,disease,"Peripartum cardiomyopathy, postpartum condition or complication",,
icd:9:67484,disease,"Other complications of puerperium, postpartum condition or complication",,
icd:9:6809,disease,Carbuncle and furuncle of unspecified site,,
icd:9:68100,disease,"Cellulitis and abscess of finger, unspecified",,
icd:9:68101,disease,Felon,,
icd:9:68102,disease,Onychia and paronychia of finger,,
icd:9:68110,disease,"Cellulitis and abscess of toe, unspecified",,
icd:9:68111,disease,Onychia and paronychia of toe,,
icd:9:6820,disease,Cellulitis and abscess of face,,
icd:9:6821,disease,Cellulitis and abscess of neck,,
icd:9:6822,disease,Cellulitis and abscess of trunk,,
icd:9:6823,disease,Cellulitis and abscess of upper arm and forearm,,
icd:9:6824,disease,"Cellulitis and abscess of hand, except fingers and thumb",,
icd:9:6825,disease,Cellulitis and abscess of buttock,,
icd:9:6826,disease,"Cellulitis and abscess of leg, except foot",,
icd:9:6827,disease,"Cellulitis and abscess of foot, except toes",,
icd:9:6828,disease,Cellulitis and abscess of other specified sites,,
icd:9:6829,disease,Cellulitis and abscess of unspecified sites,,
icd:9:683,disease,Acute lymphadenitis,,
icd:9:684,disease,Impetigo,,
icd:9:6850,disease,Pilonidal cyst with abscess,,
icd:9:6851,disease,Pilonidal cyst without mention of abscess,,
icd:9:68601,disease,Pyoderma gangrenosum,,
icd:9:6861,disease,Pyogenic granuloma of skin and subcutaneous tissue,,
icd:9:6868,disease,Other specified local infections of skin and subcutaneous tissue,,
icd:9:6869,disease,Unspecified local infection of skin and subcutaneous tissue,,
icd:9:6923,disease,Contact dermatitis and other eczema due to drugs and medicines in contact with skin,,
icd:9:69271,disease,Sunburn,,
icd:9:69289,disease,Contact dermatitis and other eczema due to other specified agents,,
icd:9:6929,disease,"Contact dermatitis and other eczema, unspecified cause",,
icd:9:6930,disease,Dermatitis due to drugs and medicines taken internally,,
icd:9:6931,disease,Dermatitis due to food taken internally,,
icd:9:6941,disease,Subcorneal pustular dermatosis,,
icd:9:6944,disease,Pemphigus,,
icd:9:6945,disease,Pemphigoid,,
icd:9:6948,disease,Other specified bullous dermatoses,,
icd:9:69510,disease,"Erythema multiforme, unspecified",,
icd:9:69512,disease,Erythema multiforme major,,
icd:9:69513,disease,Stevens-Johnson syndrome,,
icd:9:6952,disease,Erythema nodosum,,
icd:9:6954,disease,Lupus erythematosus,,
icd:9:69589,disease,Other specified erythematous conditions,,
icd:9:6959,disease,Unspecified erythematous condition,,
icd:9:6960,disease,Psoriatic arthropathy,,
icd:9:6961,disease,Other psoriasis,,
icd:9:6962,disease,Parapsoriasis,,
icd:9:6988,disease,Other specified pruritic conditions,,
icd:9:6989,disease,Unspecified pruritic disorder,,
icd:9:7010,disease,Circumscribed scleroderma,,
icd:9:7015,disease,Other abnormal granulation tissue,,
