disease_name,disease_id,entity_id,drug_name,pmid_count,pmids
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Insulin,10,1035539 1237436 1480416 16622606 1669479 2060319 3023262 3282951 359388 7029849
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Insulin,10,1035539 1237436 1480416 16622606 1669479 2060319 3023262 3282951 359388 7029849
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Ascorbic Acid,10,13408328 14026176 14801305 14813329 14821098 27164129 4002660 625810 820385 9332171
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Heparin,9,13257348 13843976 14354827 15559137 3535246 685197 7145885 8657446 9004901
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Reamberin,6,22379879 23667872 23887452 26016320 27456904 31569838
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Taurine,7,11681853 12145179 18957317 22302366 25298779 25816615 3299357
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Thioctic Acid,7,10512372 13329205 22379879 23667872 23887452 25552500 27456904
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,emoxypine succinate,6,19441720 21809693 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,6 methyl 2 ethyl 3 hydroxypyridine,5,19441720 22379879 23667872 26016320 28638031
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_2,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Type_1,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Gestational,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Complications,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Insipidus_Neurogenic,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Pregnancy_in_Diabetics,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Hemochromatosis,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Diabetes,@DISEASE_Diabetes_Mellitus,@DISEASE_Diabetes_Mellitus_Experimental,Glyburide,6,11351355 11585690 3086202 37687218 404772 6769691
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pulmonary,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Portal,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pregnancy_Induced,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Pre_Eclampsia,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Pulmonary_Arterial_Hypertension,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Renovascular,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Idiopathic_Noncirrhotic_Portal_Hypertension,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Intracranial_Hypertension,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Varicose_Ulcer,Amlodipine,10,32116719 34941131 35132803 35188327 35337177 35438448 35928647 37433173 37551050 37638214
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pulmonary,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Portal,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pregnancy_Induced,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Pre_Eclampsia,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Pulmonary_Arterial_Hypertension,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Renovascular,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Idiopathic_Noncirrhotic_Portal_Hypertension,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Intracranial_Hypertension,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Varicose_Ulcer,Hydrochlorothiazide,10,28613517 31842528 32065600 32395481 32838806 33316892 33519231 33996152 37274382 37549182
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pulmonary,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Portal,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pregnancy_Induced,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Pre_Eclampsia,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Pulmonary_Arterial_Hypertension,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Renovascular,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Idiopathic_Noncirrhotic_Portal_Hypertension,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Intracranial_Hypertension,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Varicose_Ulcer,Captopril,10,31963659 32582357 33419348 33680742 34083849 35571803 36500525 36750199 36818154 36865960
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pulmonary,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Portal,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pregnancy_Induced,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Pre_Eclampsia,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Pulmonary_Arterial_Hypertension,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Renovascular,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Idiopathic_Noncirrhotic_Portal_Hypertension,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Intracranial_Hypertension,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Varicose_Ulcer,Nifedipine,10,32089726 33035392 33153455 34290611 34331258 35206939 35384251 35674192 35991228 36699058
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension,Losartan,10,32994710 34108047 34685235 34714968 35305551 36618237 36678530 36741853 36925022 37055870
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pulmonary,Losartan,10,32994710 34108047 34685235 34714968 35305551 36618237 36678530 36741853 36925022 37055870
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Portal,Losartan,10,32994710 34108047 34685235 34714968 35305551 36618237 36678530 36741853 36925022 37055870
Hypertension,@DISEASE_Hypertension,@DISEASE_Hypertension_Pregnancy_Induced,Losartan,10,32994710 34108047 34685235 34714968 35305551 36618237 36678530 36741853 36925022 37055870
Hypertension,@DISEASE_Hypertension,@DISEASE_Pre_Eclampsia,Losartan,10,32994710 34108047 34685235 34714968 35305551 36618237 36678530 36741853 36925022 37055870
