dst,drug_label,src,weight_admissions,unique_patients,p_disease_given_drug,p_drug_given_disease
icd:10:K529,furosemide,drug:furosemide,13,13,0.0001875144241864,0.0252918287937743
icd:10:K529,warfarin,drug:warfarin,11,11,0.000380754586362,0.0214007782101167
icd:10:K529,atenolol,drug:atenolol,11,11,0.0007233986584243,0.0214007782101167
icd:10:K551,omeprazole,drug:omeprazole,26,24,0.0003553077511752,0.2857142857142857
icd:10:K551,lisinopril,drug:lisinopril,16,15,0.0003284409319511,0.1758241758241758
icd:10:K551,simvastatin,drug:simvastatin,11,10,0.0003151320689852,0.1208791208791208
icd:10:K5521,furosemide,drug:furosemide,36,32,0.0005192707131317,0.1956521739130434
icd:10:K5521,amlodipine,drug:amlodipine,25,22,0.0006029762909722,0.1358695652173913
icd:10:K5521,omeprazole,drug:omeprazole,20,19,0.0002733136547501,0.108695652173913
icd:10:K5521,simvastatin,drug:simvastatin,15,12,0.0004297255486162,0.0815217391304347
icd:10:K5521,lisinopril,drug:lisinopril,10,9,0.0002052755824694,0.0543478260869565
icd:10:K5521,warfarin,drug:warfarin,10,9,0.0003461405330564,0.0543478260869565
icd:10:K559,omeprazole,drug:omeprazole,28,27,0.0003826391166502,0.25
icd:10:K559,lisinopril,drug:lisinopril,15,13,0.0003079133737041,0.1339285714285714
icd:10:K559,simvastatin,drug:simvastatin,10,10,0.0002864836990775,0.0892857142857142
icd:10:K559,amlodipine,drug:amlodipine,10,10,0.0002411905163888,0.0892857142857142
icd:10:K5641,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.275
icd:10:K565,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.0769230769230769
icd:10:K5650,amlodipine,drug:amlodipine,16,15,0.0003859048262222,0.0914285714285714
icd:10:K5650,omeprazole,drug:omeprazole,14,14,0.0001913195583251,0.08
icd:10:K5660,omeprazole,drug:omeprazole,28,25,0.0003826391166502,0.0918032786885245
icd:10:K5660,lisinopril,drug:lisinopril,27,24,0.0005542440726675,0.0885245901639344
icd:10:K5660,amlodipine,drug:amlodipine,14,12,0.0003376667229444,0.0459016393442622
icd:10:K5660,furosemide,drug:furosemide,13,13,0.0001875144241864,0.0426229508196721
icd:10:K5660,atenolol,drug:atenolol,10,7,0.000657635144022,0.0327868852459016
icd:10:K56600,omeprazole,drug:omeprazole,28,25,0.0003826391166502,0.1206896551724138
icd:10:K56600,amlodipine,drug:amlodipine,20,19,0.0004823810327777,0.0862068965517241
icd:10:K56600,lisinopril,drug:lisinopril,15,15,0.0003079133737041,0.0646551724137931
icd:10:K56609,omeprazole,drug:omeprazole,47,45,0.0006422870886629,0.1172069825436409
icd:10:K56609,amlodipine,drug:amlodipine,27,25,0.00065121439425,0.0673316708229426
icd:10:K56609,lisinopril,drug:lisinopril,23,23,0.0004721338396797,0.0573566084788029
icd:10:K56609,warfarin,drug:warfarin,14,13,0.0004845967462789,0.0349127182044887
icd:10:K56609,furosemide,drug:furosemide,13,13,0.0001875144241864,0.0324189526184538
icd:10:K5669,omeprazole,drug:omeprazole,15,15,0.0002049852410626,0.1764705882352941
icd:10:K5669,lisinopril,drug:lisinopril,10,10,0.0002052755824694,0.1176470588235294
icd:10:K567,omeprazole,drug:omeprazole,27,27,0.0003689734339127,0.2045454545454545
icd:10:K567,amlodipine,drug:amlodipine,10,9,0.0002411905163888,0.0757575757575757
icd:10:K5720,omeprazole,drug:omeprazole,68,60,0.0009292664261506,0.1111111111111111
icd:10:K5720,simvastatin,drug:simvastatin,29,24,0.0008308027273248,0.0473856209150326
icd:10:K5720,lisinopril,drug:lisinopril,25,22,0.0005131889561736,0.0408496732026143
icd:10:K5720,amlodipine,drug:amlodipine,25,22,0.0006029762909722,0.0408496732026143
icd:10:K5720,atenolol,drug:atenolol,13,12,0.0008549256872287,0.0212418300653594
icd:10:K5720,furosemide,drug:furosemide,12,11,0.0001730902377105,0.0196078431372549
icd:10:K5720,warfarin,drug:warfarin,10,9,0.0003461405330564,0.0163398692810457
icd:10:K5731,omeprazole,drug:omeprazole,101,87,0.0013802339564884,0.2007952286282306
icd:10:K5731,simvastatin,drug:simvastatin,64,57,0.0018334956740961,0.1272365805168986
icd:10:K5731,amlodipine,drug:amlodipine,30,29,0.0007235715491666,0.0596421471172962
icd:10:K5731,furosemide,drug:furosemide,29,28,0.0004183014078006,0.0576540755467196
icd:10:K5731,lisinopril,drug:lisinopril,28,27,0.0005747716309145,0.0556660039761431
icd:10:K5731,warfarin,drug:warfarin,20,20,0.0006922810661128,0.0397614314115308
icd:10:K5732,omeprazole,drug:omeprazole,71,67,0.0009702634743631,0.1457905544147843
icd:10:K5732,lisinopril,drug:lisinopril,45,41,0.0009237401211125,0.0924024640657084
icd:10:K5732,amlodipine,drug:amlodipine,35,33,0.0008441668073611,0.0718685831622176
icd:10:K5732,simvastatin,drug:simvastatin,28,27,0.000802154357417,0.0574948665297741
icd:10:K5732,furosemide,drug:furosemide,16,16,0.0002307869836141,0.0328542094455852
icd:10:K5732,atenolol,drug:atenolol,15,15,0.0009864527160331,0.0308008213552361
icd:10:K5732,warfarin,drug:warfarin,11,11,0.000380754586362,0.0225872689938398
icd:10:K5791,omeprazole,drug:omeprazole,18,15,0.0002459822892751,0.1978021978021977
icd:10:K5791,furosemide,drug:furosemide,12,10,0.0001730902377105,0.1318681318681318
icd:10:K5792,omeprazole,drug:omeprazole,16,15,0.0002186509238001,0.1428571428571428
icd:10:K5792,lisinopril,drug:lisinopril,13,12,0.0002668582572103,0.1160714285714285
icd:10:K580,omeprazole,drug:omeprazole,24,18,0.0003279763857002,0.3636363636363636
icd:10:K580,amlodipine,drug:amlodipine,10,6,0.0002411905163888,0.1515151515151515
icd:10:K581,omeprazole,drug:omeprazole,14,12,0.0001913195583251,0.358974358974359
icd:10:K5900,omeprazole,drug:omeprazole,98,93,0.0013392369082759,0.2824207492795389
icd:10:K5900,amlodipine,drug:amlodipine,46,44,0.0011094763753889,0.132564841498559
icd:10:K5900,lisinopril,drug:lisinopril,32,32,0.0006568818639022,0.0922190201729106
icd:10:K5900,furosemide,drug:furosemide,25,25,0.000360604661897,0.0720461095100864
icd:10:K5900,simvastatin,drug:simvastatin,21,20,0.0006016157680627,0.0605187319884726
icd:10:K5900,warfarin,drug:warfarin,17,17,0.0005884389061959,0.0489913544668587
icd:10:K5903,omeprazole,drug:omeprazole,24,24,0.0003279763857002,0.2926829268292682
icd:10:K5903,furosemide,drug:furosemide,10,10,0.0001442418647588,0.1219512195121951
icd:10:K5909,omeprazole,drug:omeprazole,22,22,0.0003006450202252,0.2075471698113207
icd:10:K5909,amlodipine,drug:amlodipine,13,12,0.0003135476713055,0.1226415094339622
icd:10:K5909,lisinopril,drug:lisinopril,10,9,0.0002052755824694,0.0943396226415094
icd:10:K623,omeprazole,drug:omeprazole,18,16,0.0002459822892751,0.2093023255813953
icd:10:K625,omeprazole,drug:omeprazole,38,37,0.0005192959440253,0.1478599221789883
icd:10:K625,furosemide,drug:furosemide,20,17,0.0002884837295176,0.0778210116731517
icd:10:K625,amlodipine,drug:amlodipine,20,19,0.0004823810327777,0.0778210116731517
icd:10:K625,lisinopril,drug:lisinopril,17,17,0.000348968490198,0.0661478599221789
icd:10:K625,simvastatin,drug:simvastatin,14,14,0.0004010771787085,0.0544747081712062
icd:10:K625,warfarin,drug:warfarin,11,10,0.000380754586362,0.0428015564202334
icd:10:K627,omeprazole,drug:omeprazole,10,7,0.000136656827375,0.2222222222222222
icd:10:K6289,omeprazole,drug:omeprazole,13,12,0.0001776538755876,0.1666666666666666
icd:10:K632,omeprazole,drug:omeprazole,11,10,0.0001503225101126,0.1222222222222222
icd:10:K6389,omeprazole,drug:omeprazole,10,10,0.000136656827375,0.196078431372549
icd:10:K648,omeprazole,drug:omeprazole,36,33,0.0004919645785503,0.2352941176470588
icd:10:K648,amlodipine,drug:amlodipine,27,24,0.00065121439425,0.1764705882352941
icd:10:K648,furosemide,drug:furosemide,13,13,0.0001875144241864,0.0849673202614379
icd:10:K648,lisinopril,drug:lisinopril,12,11,0.0002463306989633,0.0784313725490196
icd:10:K648,simvastatin,drug:simvastatin,11,11,0.0003151320689852,0.0718954248366013
icd:10:K651,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.1067961165048543
icd:10:K652,omeprazole,drug:omeprazole,56,52,0.0007652782333005,0.3435582822085889
icd:10:K652,furosemide,drug:furosemide,43,42,0.0006202400184629,0.263803680981595
icd:10:K661,furosemide,drug:furosemide,12,12,0.0001730902377105,0.15
icd:10:K661,omeprazole,drug:omeprazole,10,10,0.000136656827375,0.125
icd:10:K7010,omeprazole,drug:omeprazole,59,49,0.000806275281513,0.2587719298245614
icd:10:K7010,furosemide,drug:furosemide,31,30,0.0004471497807523,0.1359649122807017
icd:10:K7011,furosemide,drug:furosemide,84,81,0.0012116316639741,0.3800904977375565
icd:10:K7011,omeprazole,drug:omeprazole,42,38,0.0005739586749754,0.1900452488687782
icd:10:K7030,furosemide,drug:furosemide,59,54,0.000851027002077,0.2836538461538461
icd:10:K7030,omeprazole,drug:omeprazole,52,44,0.0007106155023504,0.25
icd:10:K7031,furosemide,drug:furosemide,507,361,0.0073130625432725,0.5059880239520957
icd:10:K7031,omeprazole,drug:omeprazole,268,175,0.0036624029736525,0.2674650698602794
icd:10:K7031,amlodipine,drug:amlodipine,15,14,0.0003617857745833,0.0149700598802395
icd:10:K7031,simvastatin,drug:simvastatin,14,6,0.0004010771787085,0.0139720558882235
icd:10:K7031,lisinopril,drug:lisinopril,12,12,0.0002463306989633,0.0119760479041916
icd:10:K7031,levofloxacin,drug:levofloxacin,11,10,0.0007652173913043,0.0109780439121756
icd:10:K7031,warfarin,drug:warfarin,10,10,0.0003461405330564,0.0099800399201596
icd:10:K7040,furosemide,drug:furosemide,96,84,0.0013847219016847,0.3983402489626555
icd:10:K7040,omeprazole,drug:omeprazole,74,54,0.0010112605225757,0.3070539419087137
icd:10:K7041,omeprazole,drug:omeprazole,15,11,0.0002049852410626,0.625
icd:10:K7200,furosemide,drug:furosemide,112,90,0.0016155088852988,0.338368580060423
icd:10:K7200,omeprazole,drug:omeprazole,111,85,0.0015168907838635,0.3353474320241691
icd:10:K7200,amlodipine,drug:amlodipine,15,11,0.0003617857745833,0.0453172205438066
icd:10:K7290,omeprazole,drug:omeprazole,178,133,0.0024324915272767,0.3685300207039337
icd:10:K7290,furosemide,drug:furosemide,165,135,0.0023799907685206,0.3416149068322981
icd:10:K7290,simvastatin,drug:simvastatin,21,17,0.0006016157680627,0.0434782608695652
icd:10:K7290,amlodipine,drug:amlodipine,17,16,0.0004100238778611,0.0351966873706004
icd:10:K7290,lisinopril,drug:lisinopril,13,11,0.0002668582572103,0.0269151138716356
icd:10:K7290,warfarin,drug:warfarin,11,10,0.000380754586362,0.0227743271221532
icd:10:K743,furosemide,drug:furosemide,17,14,0.00024521117009,0.425
icd:10:K7460,furosemide,drug:furosemide,64,61,0.0009231479344564,0.4571428571428571
icd:10:K7460,omeprazole,drug:omeprazole,32,30,0.0004373018476003,0.2285714285714285
icd:10:K7469,furosemide,drug:furosemide,229,177,0.0033031387029771,0.4841437632135306
icd:10:K7469,omeprazole,drug:omeprazole,138,105,0.0018858642177763,0.2917547568710359
icd:10:K7469,simvastatin,drug:simvastatin,21,16,0.0006016157680627,0.0443974630021141
icd:10:K7469,amlodipine,drug:amlodipine,18,16,0.0004341429295,0.0380549682875264
icd:10:K7469,lisinopril,drug:lisinopril,10,10,0.0002052755824694,0.0211416490486257
icd:10:K750,omeprazole,drug:omeprazole,24,24,0.0003279763857002,0.2123893805309734
icd:10:K750,simvastatin,drug:simvastatin,10,10,0.0002864836990775,0.0884955752212389
icd:10:K754,omeprazole,drug:omeprazole,14,10,0.0001913195583251,0.28
icd:10:K7581,furosemide,drug:furosemide,28,26,0.0004038772213247,0.5
icd:10:K7581,omeprazole,drug:omeprazole,23,22,0.0003143107029627,0.4107142857142857
icd:10:K766,furosemide,drug:furosemide,32,32,0.0004615739672282,0.3595505617977528
icd:10:K766,omeprazole,drug:omeprazole,15,15,0.0002049852410626,0.1685393258426966
icd:10:K767,omeprazole,drug:omeprazole,13,13,0.0001776538755876,0.26
icd:10:K767,furosemide,drug:furosemide,12,11,0.0001730902377105,0.24
icd:10:K7689,omeprazole,drug:omeprazole,12,10,0.0001639881928501,0.2307692307692307
icd:10:K8000,omeprazole,drug:omeprazole,75,75,0.0010249262053132,0.189873417721519
icd:10:K8000,furosemide,drug:furosemide,28,28,0.0004038772213247,0.070886075949367
icd:10:K8000,amlodipine,drug:amlodipine,22,22,0.0005306191360555,0.0556962025316455
icd:10:K8000,lisinopril,drug:lisinopril,21,21,0.0004310787231858,0.0531645569620253
icd:10:K8000,simvastatin,drug:simvastatin,12,12,0.000343780438893,0.030379746835443
icd:10:K8000,warfarin,drug:warfarin,10,10,0.0003461405330564,0.0253164556962025
icd:10:K8001,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.2558139534883721
icd:10:K8010,omeprazole,drug:omeprazole,54,54,0.0007379468678255,0.2084942084942084
icd:10:K8010,lisinopril,drug:lisinopril,21,21,0.0004310787231858,0.081081081081081
icd:10:K8010,amlodipine,drug:amlodipine,18,18,0.0004341429295,0.0694980694980695
icd:10:K8010,furosemide,drug:furosemide,12,12,0.0001730902377105,0.0463320463320463
icd:10:K8012,omeprazole,drug:omeprazole,46,46,0.0006286214059254,0.1373134328358209
icd:10:K8012,amlodipine,drug:amlodipine,21,21,0.0005065000844166,0.0626865671641791
icd:10:K8012,lisinopril,drug:lisinopril,17,17,0.000348968490198,0.0507462686567164
icd:10:K8012,simvastatin,drug:simvastatin,15,15,0.0004297255486162,0.044776119402985
icd:10:K8020,omeprazole,drug:omeprazole,28,28,0.0003826391166502,0.1985815602836879
icd:10:K8020,amlodipine,drug:amlodipine,17,17,0.0004100238778611,0.1205673758865248
icd:10:K8030,omeprazole,drug:omeprazole,16,16,0.0002186509238001,0.2580645161290322
icd:10:K8030,amlodipine,drug:amlodipine,10,9,0.0002411905163888,0.1612903225806451
icd:10:K8031,omeprazole,drug:omeprazole,31,31,0.0004236361648627,0.2924528301886792
icd:10:K8031,amlodipine,drug:amlodipine,10,10,0.0002411905163888,0.0943396226415094
icd:10:K8033,omeprazole,drug:omeprazole,14,14,0.0001913195583251,0.3414634146341463
icd:10:K8042,omeprazole,drug:omeprazole,10,10,0.000136656827375,0.1724137931034482
icd:10:K8043,omeprazole,drug:omeprazole,18,18,0.0002459822892751,0.3
icd:10:K8044,omeprazole,drug:omeprazole,12,12,0.0001639881928501,0.4
icd:10:K8050,omeprazole,drug:omeprazole,77,77,0.0010522575707882,0.2916666666666666
icd:10:K8050,amlodipine,drug:amlodipine,41,41,0.0009888811171944,0.1553030303030303
icd:10:K8050,lisinopril,drug:lisinopril,27,27,0.0005542440726675,0.1022727272727272
icd:10:K8050,furosemide,drug:furosemide,25,25,0.000360604661897,0.0946969696969697
icd:10:K8050,simvastatin,drug:simvastatin,17,17,0.0004870222884317,0.0643939393939393
icd:10:K8050,atenolol,drug:atenolol,13,13,0.0008549256872287,0.0492424242424242
icd:10:K8051,omeprazole,drug:omeprazole,84,81,0.0011479173499508,0.2957746478873239
icd:10:K8051,amlodipine,drug:amlodipine,37,35,0.0008924049106389,0.130281690140845
icd:10:K8051,lisinopril,drug:lisinopril,25,24,0.0005131889561736,0.0880281690140845
icd:10:K8051,furosemide,drug:furosemide,18,18,0.0002596353565658,0.0633802816901408
icd:10:K8051,simvastatin,drug:simvastatin,14,14,0.0004010771787085,0.0492957746478873
icd:10:K8051,atenolol,drug:atenolol,11,10,0.0007233986584243,0.0387323943661971
icd:10:K8063,omeprazole,drug:omeprazole,13,13,0.0001776538755876,0.3095238095238095
icd:10:K8070,omeprazole,drug:omeprazole,31,31,0.0004236361648627,0.2520325203252032
icd:10:K8070,lisinopril,drug:lisinopril,11,11,0.0002258031407164,0.089430894308943
icd:10:K8071,omeprazole,drug:omeprazole,19,19,0.0002596479720126,0.2087912087912088
icd:10:K8071,lisinopril,drug:lisinopril,12,12,0.0002463306989633,0.1318681318681318
icd:10:K810,omeprazole,drug:omeprazole,54,54,0.0007379468678255,0.1725239616613418
icd:10:K810,amlodipine,drug:amlodipine,40,38,0.0009647620655555,0.1277955271565495
icd:10:K810,lisinopril,drug:lisinopril,23,22,0.0004721338396797,0.0734824281150159
icd:10:K810,furosemide,drug:furosemide,19,19,0.0002740595430417,0.060702875399361
icd:10:K810,simvastatin,drug:simvastatin,14,13,0.0004010771787085,0.0447284345047923
icd:10:K810,warfarin,drug:warfarin,11,11,0.000380754586362,0.0351437699680511
icd:10:K830,omeprazole,drug:omeprazole,55,40,0.000751612550563,0.2444444444444444
icd:10:K830,amlodipine,drug:amlodipine,22,18,0.0005306191360555,0.0977777777777777
icd:10:K830,furosemide,drug:furosemide,12,11,0.0001730902377105,0.0533333333333333
icd:10:K830,lisinopril,drug:lisinopril,12,12,0.0002463306989633,0.0533333333333333
icd:10:K8301,omeprazole,drug:omeprazole,10,9,0.000136656827375,0.217391304347826
icd:10:K8309,omeprazole,drug:omeprazole,66,42,0.0009019350606756,0.3055555555555555
icd:10:K8309,amlodipine,drug:amlodipine,25,20,0.0006029762909722,0.1157407407407407
icd:10:K8309,lisinopril,drug:lisinopril,15,15,0.0003079133737041,0.0694444444444444
icd:10:K831,omeprazole,drug:omeprazole,171,153,0.0023368317481141,0.2869127516778523
icd:10:K831,amlodipine,drug:amlodipine,71,67,0.0017124526663611,0.1191275167785234
icd:10:K831,lisinopril,drug:lisinopril,66,59,0.0013548188442984,0.110738255033557
icd:10:K831,furosemide,drug:furosemide,28,27,0.0004038772213247,0.046979865771812
icd:10:K831,simvastatin,drug:simvastatin,24,24,0.000687560877786,0.0402684563758389
icd:10:K831,atenolol,drug:atenolol,21,21,0.0013810338024464,0.035234899328859
icd:10:K838,omeprazole,drug:omeprazole,18,18,0.0002459822892751,0.2195121951219512
icd:10:K838,amlodipine,drug:amlodipine,18,16,0.0004341429295,0.2195121951219512
icd:10:K838,lisinopril,drug:lisinopril,10,10,0.0002052755824694,0.1219512195121951
icd:10:K8500,omeprazole,drug:omeprazole,19,14,0.0002596479720126,0.3454545454545454
icd:10:K851,omeprazole,drug:omeprazole,13,12,0.0001776538755876,0.1688311688311688
icd:10:K8510,omeprazole,drug:omeprazole,63,60,0.0008609380124631,0.225
icd:10:K8510,amlodipine,drug:amlodipine,31,31,0.0007476906008055,0.1107142857142857
icd:10:K8510,lisinopril,drug:lisinopril,29,28,0.0005952991891614,0.1035714285714285
icd:10:K8510,atenolol,drug:atenolol,17,17,0.0011179797448375,0.0607142857142857
icd:10:K8510,furosemide,drug:furosemide,15,15,0.0002163627971382,0.0535714285714285
icd:10:K852,omeprazole,drug:omeprazole,16,15,0.0002186509238001,0.3333333333333333
icd:10:K8520,omeprazole,drug:omeprazole,43,33,0.0005876243577129,0.2057416267942583
icd:10:K8520,amlodipine,drug:amlodipine,27,19,0.00065121439425,0.1291866028708134
icd:10:K8520,lisinopril,drug:lisinopril,19,19,0.0003900236066919,0.0909090909090909
icd:10:K8521,omeprazole,drug:omeprazole,11,10,0.0001503225101126,0.1294117647058823
icd:10:K8580,omeprazole,drug:omeprazole,23,20,0.0003143107029627,0.23
icd:10:K8580,amlodipine,drug:amlodipine,12,10,0.0002894286196666,0.12
icd:10:K859,omeprazole,drug:omeprazole,33,31,0.0004509675303378,0.2444444444444444
icd:10:K859,lisinopril,drug:lisinopril,15,14,0.0003079133737041,0.1111111111111111
icd:10:K8590,omeprazole,drug:omeprazole,140,109,0.0019131955832513,0.2291325695581014
icd:10:K8590,amlodipine,drug:amlodipine,67,49,0.0016159764598056,0.1096563011456628
icd:10:K8590,lisinopril,drug:lisinopril,34,31,0.0006979369803961,0.055646481178396
icd:10:K8590,simvastatin,drug:simvastatin,20,16,0.000572967398155,0.0327332242225859
icd:10:K8590,furosemide,drug:furosemide,16,14,0.0002307869836141,0.0261865793780687
icd:10:K8590,atenolol,drug:atenolol,16,9,0.0010522162304353,0.0261865793780687
icd:10:K8590,warfarin,drug:warfarin,12,11,0.0004153686396677,0.0196399345335515
icd:10:K8591,omeprazole,drug:omeprazole,16,15,0.0002186509238001,0.188235294117647
icd:10:K860,omeprazole,drug:omeprazole,16,13,0.0002186509238001,0.2962962962962962
icd:10:K861,omeprazole,drug:omeprazole,59,42,0.000806275281513,0.3025641025641025
icd:10:K861,amlodipine,drug:amlodipine,25,18,0.0006029762909722,0.1282051282051281
icd:10:K861,lisinopril,drug:lisinopril,13,8,0.0002668582572103,0.0666666666666666
icd:10:K861,furosemide,drug:furosemide,10,8,0.0001442418647588,0.0512820512820512
